time,percentile_5,percentile_95,vartype,scenario,asset_type,varname,sitename,value
2093-12-31,-37.017703481252546,26.444768892049048,Power,ssp126,Wind,Wind turbine power potential change,Kalayaan_2,-5.286467294601743
2094-12-31,-35.952616883955045,27.648373831181285,Power,ssp126,Wind,Wind turbine power potential change,Kalayaan_2,-4.152121526386874
2095-12-31,-35.57218680882564,28.265985511827637,Power,ssp126,Wind,Wind turbine power potential change,Kalayaan_2,-3.653100648498997
2096-12-31,-35.285229839523936,27.76158286822239,Power,ssp126,Wind,Wind turbine power potential change,Kalayaan_2,-3.7618234856507673
2097-12-31,-33.8540146309403,27.89744571941895,Power,ssp126,Wind,Wind turbine power potential change,Kalayaan_2,-2.978284455760669
2098-12-31,,,Power,ssp126,Wind,Wind turbine power potential change,Kalayaan_2,
2099-12-31,,,Power,ssp126,Wind,Wind turbine power potential change,Kalayaan_2,
2020-12-31,,,Power,ssp245,Wind,Wind turbine power potential change,Waubra,
2021-12-31,,,Power,ssp245,Wind,Wind turbine power potential change,Waubra,
2022-12-31,-32.27244274785051,36.043386450508955,Power,ssp245,Wind,Wind turbine power potential change,Waubra,1.88547185132922
2023-12-31,-33.718774854836205,34.29874808965803,Power,ssp245,Wind,Wind turbine power potential change,Waubra,0.2899866174109046
2024-12-31,-33.30023657659524,34.57646763445848,Power,ssp245,Wind,Wind turbine power potential change,Waubra,0.6381155289316196
2025-12-31,-32.853780721798266,36.41861458216714,Power,ssp245,Wind,Wind turbine power potential change,Waubra,1.7824169301844366
2026-12-31,-35.52569658872327,36.88956553643214,Power,ssp245,Wind,Wind turbine power potential change,Waubra,0.6819344738544333
2027-12-31,-36.605604053330445,35.34402521057051,Power,ssp245,Wind,Wind turbine power potential change,Waubra,-0.6307894213799687
2028-12-31,-35.19123604811143,37.39072899940902,Power,ssp245,Wind,Wind turbine power potential change,Waubra,1.099746475648795
2029-12-31,-34.894574442208516,38.30621924010612,Power,ssp245,Wind,Wind turbine power potential change,Waubra,1.7058223989487964
2030-12-31,-36.47462520438139,38.37462556303933,Power,ssp245,Wind,Wind turbine power potential change,Waubra,0.9500001793289656
2031-12-31,-36.48565261927312,36.63716361363129,Power,ssp245,Wind,Wind turbine power potential change,Waubra,0.0757554971790806
2032-12-31,-35.916490529798416,38.99355923736428,Power,ssp245,Wind,Wind turbine power potential change,Waubra,1.5385343537829248
2033-12-31,-35.41146709219317,38.9811749135666,Power,ssp245,Wind,Wind turbine power potential change,Waubra,1.7848539106867076
2034-12-31,-36.329212754713026,40.33169039628664,Power,ssp245,Wind,Wind turbine power potential change,Waubra,2.0012388207868037
2035-12-31,-35.97103251451509,37.752393769667336,Power,ssp245,Wind,Wind turbine power potential change,Waubra,0.890680627576122
2036-12-31,-36.64735959773827,36.901034154933306,Power,ssp245,Wind,Wind turbine power potential change,Waubra,0.1268372785975125
2037-12-31,-36.50807757691596,34.659063981817916,Power,ssp245,Wind,Wind turbine power potential change,Waubra,-0.9245067975490256
2038-12-31,-37.57688600287307,33.89659904842954,Power,ssp245,Wind,Wind turbine power potential change,Waubra,-1.8401434772217664
2039-12-31,-35.870495182708986,34.14024745870457,Power,ssp245,Wind,Wind turbine power potential change,Waubra,-0.8651238620022124
2040-12-31,-37.10340931054338,39.37989746354981,Power,ssp245,Wind,Wind turbine power potential change,Waubra,1.1382440765032118
2041-12-31,-36.90709233806643,40.42318892751399,Power,ssp245,Wind,Wind turbine power potential change,Waubra,1.7580482947237763
2042-12-31,-37.09851842106103,41.80957544114285,Power,ssp245,Wind,Wind turbine power potential change,Waubra,2.3555285100409056
2043-12-31,-36.43514654890496,40.9804575257628,Power,ssp245,Wind,Wind turbine power potential change,Waubra,2.272655488428918
2044-12-31,-38.86712191768898,37.38049501265131,Power,ssp245,Wind,Wind turbine power potential change,Waubra,-0.7433134525188354
2045-12-31,-37.59551905566254,31.38864169966595,Power,ssp245,Wind,Wind turbine power potential change,Waubra,-3.1034386779983016
2046-12-31,-38.95379762196217,32.10554203361475,Power,ssp245,Wind,Wind turbine power potential change,Waubra,-3.424127794173711
2047-12-31,-40.49038751618551,36.53935704208788,Power,ssp245,Wind,Wind turbine power potential change,Waubra,-1.9755152370488176
2048-12-31,-40.57041570516955,38.61742408233705,Power,ssp245,Wind,Wind turbine power potential change,Waubra,-0.9764958114162544
2049-12-31,-40.338829974549824,41.107865179005785,Power,ssp245,Wind,Wind turbine power potential change,Waubra,0.3845176022279771
2050-12-31,-41.94434354495278,44.29354830777909,Power,ssp245,Wind,Wind turbine power potential change,Waubra,1.1746023814131503
2051-12-31,-40.16498491429081,43.55918602174108,Power,ssp245,Wind,Wind turbine power potential change,Waubra,1.6971005537251256
2052-12-31,-38.25757557295207,40.624325023092695,Power,ssp245,Wind,Wind turbine power potential change,Waubra,1.1833747250703075
2053-12-31,-38.31683356219548,41.01194835642753,Power,ssp245,Wind,Wind turbine power potential change,Waubra,1.3475573971160273
2054-12-31,-37.79831148237764,39.697363009961784,Power,ssp245,Wind,Wind turbine power potential change,Waubra,0.9495257637920664
2055-12-31,-36.00896128834528,39.34139233570406,Power,ssp245,Wind,Wind turbine power potential change,Waubra,1.666215523679386
2056-12-31,-36.012347914268354,39.619286913931774,Power,ssp245,Wind,Wind turbine power potential change,Waubra,1.8034694998317056
2057-12-31,-36.652270552559095,39.44627212366833,Power,ssp245,Wind,Wind turbine power potential change,Waubra,1.3970007855546145
2058-12-31,-35.4978341612092,39.72320030385596,Power,ssp245,Wind,Wind turbine power potential change,Waubra,2.11268307132338
2059-12-31,-35.40715831716148,39.44577380773282,Power,ssp245,Wind,Wind turbine power potential change,Waubra,2.019307745285666
2060-12-31,-35.90864399264488,37.56261189711321,Power,ssp245,Wind,Wind turbine power potential change,Waubra,0.8269839522341581
2061-12-31,-35.59497229794849,36.25585538559488,Power,ssp245,Wind,Wind turbine power potential change,Waubra,0.3304415438231956
2062-12-31,-35.16498826946586,35.197966634508944,Power,ssp245,Wind,Wind turbine power potential change,Waubra,0.0164891825215386
2063-12-31,-36.54985151953908,36.234990416712485,Power,ssp245,Wind,Wind turbine power potential change,Waubra,-0.1574305514133024
2064-12-31,-36.678502608002056,38.34180385369165,Power,ssp245,Wind,Wind turbine power potential change,Waubra,0.8316506228447967
2065-12-31,-37.467394937502455,38.52947844180528,Power,ssp245,Wind,Wind turbine power potential change,Waubra,0.5310417521514107
2066-12-31,-40.631083495204706,39.68170293172025,Power,ssp245,Wind,Wind turbine power potential change,Waubra,-0.474690281742225
2067-12-31,-41.77550625114523,41.22011593235922,Power,ssp245,Wind,Wind turbine power potential change,Waubra,-0.2776951593930065
2068-12-31,-43.37453967567649,39.53326578673099,Power,ssp245,Wind,Wind turbine power potential change,Waubra,-1.9206369444727431
2069-12-31,-42.36587394895525,39.21478693508513,Power,ssp245,Wind,Wind turbine power potential change,Waubra,-1.575543506935058
2070-12-31,-41.29957415417729,40.77557067952296,Power,ssp245,Wind,Wind turbine power potential change,Waubra,-0.2620017373271674
2071-12-31,-39.88974818157908,39.347453790064726,Power,ssp245,Wind,Wind turbine power potential change,Waubra,-0.2711471957571746
2072-12-31,-39.1644883944312,38.21494566488237,Power,ssp245,Wind,Wind turbine power potential change,Waubra,-0.474771364774414
2073-12-31,-37.64185718332621,38.420493353937374,Power,ssp245,Wind,Wind turbine power potential change,Waubra,0.389318085305578
2074-12-31,-38.41178481189669,38.83666824887692,Power,ssp245,Wind,Wind turbine power potential change,Waubra,0.2124417184901119
2075-12-31,-38.07054493084283,38.871214476600066,Power,ssp245,Wind,Wind turbine power potential change,Waubra,0.400334772878612
2076-12-31,-35.19437330832093,42.80074803655673,Power,ssp245,Wind,Wind turbine power potential change,Waubra,3.8031873641179006
2077-12-31,-34.43516394745931,43.43670073266384,Power,ssp245,Wind,Wind turbine power potential change,Waubra,4.500768392602258
2078-12-31,-34.502400193811404,44.171243063593394,Power,ssp245,Wind,Wind turbine power potential change,Waubra,4.8344214348909915
2079-12-31,-32.09567760145932,45.32634558616184,Power,ssp245,Wind,Wind turbine power potential change,Waubra,6.615333992351257
2080-12-31,-31.888740621748664,46.36477723932949,Power,ssp245,Wind,Wind turbine power potential change,Waubra,7.238018308790406
2081-12-31,-34.17170632757903,45.585831111328616,Power,ssp245,Wind,Wind turbine power potential change,Waubra,5.707062391874787
2082-12-31,-36.20355315044571,46.39684725251069,Power,ssp245,Wind,Wind turbine power potential change,Waubra,5.096647051032485
2083-12-31,-34.64068726315781,45.00647250991133,Power,ssp245,Wind,Wind turbine power potential change,Waubra,5.182892623376758
2084-12-31,-35.64903658615973,42.9724232636067,Power,ssp245,Wind,Wind turbine power potential change,Waubra,3.661693338723481
2085-12-31,-36.28083141956537,40.931535056866466,Power,ssp245,Wind,Wind turbine power potential change,Waubra,2.3253518186505415
2086-12-31,-36.22191705266779,39.51259282130416,Power,ssp245,Wind,Wind turbine power potential change,Waubra,1.645337884318182
2087-12-31,-35.26152585826679,38.49893976311878,Power,ssp245,Wind,Wind turbine power potential change,Waubra,1.6187069524259885
2088-12-31,-35.93811037880464,39.948971413397715,Power,ssp245,Wind,Wind turbine power potential change,Waubra,2.005430517296539
2089-12-31,-36.71728151624204,37.60971536104532,Power,ssp245,Wind,Wind turbine power potential change,Waubra,0.4462169224016403
2090-12-31,-38.55746120914668,37.34752688981393,Power,ssp245,Wind,Wind turbine power potential change,Waubra,-0.6049671596663759
2091-12-31,-38.79058892852276,34.82092052383344,Power,ssp245,Wind,Wind turbine power potential change,Waubra,-1.984834202344657
2092-12-31,-37.7897259792371,35.20014536973912,Power,ssp245,Wind,Wind turbine power potential change,Waubra,-1.2947903047489933
2093-12-31,-39.2288268945457,33.533078807971265,Power,ssp245,Wind,Wind turbine power potential change,Waubra,-2.84787404328722
2094-12-31,-42.269710929643395,37.68150608390213,Power,ssp245,Wind,Wind turbine power potential change,Waubra,-2.294102422870642
2095-12-31,-41.11790346112519,39.58939487719567,Power,ssp245,Wind,Wind turbine power potential change,Waubra,-0.7642542919647625
2096-12-31,-40.45934694604883,42.1573929664395,Power,ssp245,Wind,Wind turbine power potential change,Waubra,0.8490230101953291
2097-12-31,-41.611105675338166,41.54988995009205,Power,ssp245,Wind,Wind turbine power potential change,Waubra,-0.0306078626230585
2098-12-31,,,Power,ssp245,Wind,Wind turbine power potential change,Waubra,
2099-12-31,,,Power,ssp245,Wind,Wind turbine power potential change,Waubra,
2020-12-31,,,Power,ssp585,Wind,Wind above 25 m/s % change,Waubra,
2021-12-31,,,Power,ssp585,Wind,Wind above 25 m/s % change,Waubra,
2022-12-31,0.0,0.0,Power,ssp585,Wind,Wind above 25 m/s % change,Waubra,0.0
2023-12-31,0.0,0.0,Power,ssp585,Wind,Wind above 25 m/s % change,Waubra,0.0
2024-12-31,0.0,0.0,Power,ssp585,Wind,Wind above 25 m/s % change,Waubra,0.0
2025-12-31,0.0,0.0,Power,ssp585,Wind,Wind above 25 m/s % change,Waubra,0.0
2026-12-31,0.0,0.0,Power,ssp585,Wind,Wind above 25 m/s % change,Waubra,0.0
2027-12-31,0.0,0.0,Power,ssp585,Wind,Wind above 25 m/s % change,Waubra,0.0
2028-12-31,0.0,0.0,Power,ssp585,Wind,Wind above 25 m/s % change,Waubra,0.0
2029-12-31,0.0,0.0,Power,ssp585,Wind,Wind above 25 m/s % change,Waubra,0.0
2030-12-31,0.0,0.0,Power,ssp585,Wind,Wind above 25 m/s % change,Waubra,0.0
2031-12-31,0.0,0.0,Power,ssp585,Wind,Wind above 25 m/s % change,Waubra,0.0
2032-12-31,0.0,0.0,Power,ssp585,Wind,Wind above 25 m/s % change,Waubra,0.0
2033-12-31,0.0,0.0,Power,ssp585,Wind,Wind above 25 m/s % change,Waubra,0.0
2034-12-31,0.0,0.0,Power,ssp585,Wind,Wind above 25 m/s % change,Waubra,0.0
2035-12-31,0.0,0.0,Power,ssp585,Wind,Wind above 25 m/s % change,Waubra,0.0
2036-12-31,0.0,0.0,Power,ssp585,Wind,Wind above 25 m/s % change,Waubra,0.0
2037-12-31,0.0,0.0,Power,ssp585,Wind,Wind above 25 m/s % change,Waubra,0.0
2038-12-31,0.0,0.0,Power,ssp585,Wind,Wind above 25 m/s % change,Waubra,0.0
2039-12-31,0.0,0.0,Power,ssp585,Wind,Wind above 25 m/s % change,Waubra,0.0
2040-12-31,0.0,0.0,Power,ssp585,Wind,Wind above 25 m/s % change,Waubra,0.0
2041-12-31,0.0,0.0,Power,ssp585,Wind,Wind above 25 m/s % change,Waubra,0.0
2042-12-31,0.0,0.0,Power,ssp585,Wind,Wind above 25 m/s % change,Waubra,0.0
2043-12-31,0.0,0.0,Power,ssp585,Wind,Wind above 25 m/s % change,Waubra,0.0
2044-12-31,0.0,0.0,Power,ssp585,Wind,Wind above 25 m/s % change,Waubra,0.0
2045-12-31,0.0,0.0,Power,ssp585,Wind,Wind above 25 m/s % change,Waubra,0.0
2046-12-31,0.0,0.0,Power,ssp585,Wind,Wind above 25 m/s % change,Waubra,0.0
2047-12-31,0.0,0.0,Power,ssp585,Wind,Wind above 25 m/s % change,Waubra,0.0
2048-12-31,0.0,0.0,Power,ssp585,Wind,Wind above 25 m/s % change,Waubra,0.0
2049-12-31,0.0,0.0,Power,ssp585,Wind,Wind above 25 m/s % change,Waubra,0.0
2050-12-31,0.0,0.0,Power,ssp585,Wind,Wind above 25 m/s % change,Waubra,0.0
2051-12-31,0.0,0.0,Power,ssp585,Wind,Wind above 25 m/s % change,Waubra,0.0
2052-12-31,0.0,0.0,Power,ssp585,Wind,Wind above 25 m/s % change,Waubra,0.0
2053-12-31,0.0,0.0,Power,ssp585,Wind,Wind above 25 m/s % change,Waubra,0.0
2054-12-31,0.0,0.0,Power,ssp585,Wind,Wind above 25 m/s % change,Waubra,0.0
2055-12-31,0.0,0.0,Power,ssp585,Wind,Wind above 25 m/s % change,Waubra,0.0
2056-12-31,0.0,0.0,Power,ssp585,Wind,Wind above 25 m/s % change,Waubra,0.0
2057-12-31,0.0,0.0,Power,ssp585,Wind,Wind above 25 m/s % change,Waubra,0.0
2058-12-31,0.0,0.0,Power,ssp585,Wind,Wind above 25 m/s % change,Waubra,0.0
2059-12-31,0.0,0.0,Power,ssp585,Wind,Wind above 25 m/s % change,Waubra,0.0
2060-12-31,0.0,0.0,Power,ssp585,Wind,Wind above 25 m/s % change,Waubra,0.0
2061-12-31,0.0,0.0,Power,ssp585,Wind,Wind above 25 m/s % change,Waubra,0.0
2062-12-31,0.0,0.0,Power,ssp585,Wind,Wind above 25 m/s % change,Waubra,0.0
2063-12-31,0.0,0.0,Power,ssp585,Wind,Wind above 25 m/s % change,Waubra,0.0
2064-12-31,0.0,0.0,Power,ssp585,Wind,Wind above 25 m/s % change,Waubra,0.0
2065-12-31,0.0,0.0,Power,ssp585,Wind,Wind above 25 m/s % change,Waubra,0.0
2066-12-31,0.0,0.0,Power,ssp585,Wind,Wind above 25 m/s % change,Waubra,0.0
2067-12-31,0.0,0.0,Power,ssp585,Wind,Wind above 25 m/s % change,Waubra,0.0
2068-12-31,0.0,0.0,Power,ssp585,Wind,Wind above 25 m/s % change,Waubra,0.0
2069-12-31,0.0,0.0,Power,ssp585,Wind,Wind above 25 m/s % change,Waubra,0.0
2070-12-31,0.0,0.0,Power,ssp585,Wind,Wind above 25 m/s % change,Waubra,0.0
2071-12-31,0.0,0.0,Power,ssp585,Wind,Wind above 25 m/s % change,Waubra,0.0
2072-12-31,0.0,0.0,Power,ssp585,Wind,Wind above 25 m/s % change,Waubra,0.0
2073-12-31,0.0,0.0,Power,ssp585,Wind,Wind above 25 m/s % change,Waubra,0.0
2074-12-31,0.0,0.0,Power,ssp585,Wind,Wind above 25 m/s % change,Waubra,0.0
2075-12-31,0.0,0.0,Power,ssp585,Wind,Wind above 25 m/s % change,Waubra,0.0
2076-12-31,0.0,0.0,Power,ssp585,Wind,Wind above 25 m/s % change,Waubra,0.0
2077-12-31,0.0,0.0,Power,ssp585,Wind,Wind above 25 m/s % change,Waubra,0.0
2078-12-31,0.0,0.0,Power,ssp585,Wind,Wind above 25 m/s % change,Waubra,0.0
2079-12-31,0.0,0.0,Power,ssp585,Wind,Wind above 25 m/s % change,Waubra,0.0
2080-12-31,0.0,0.0,Power,ssp585,Wind,Wind above 25 m/s % change,Waubra,0.0
2081-12-31,0.0,0.0,Power,ssp585,Wind,Wind above 25 m/s % change,Waubra,0.0
2082-12-31,0.0,0.0,Power,ssp585,Wind,Wind above 25 m/s % change,Waubra,0.0
2083-12-31,0.0,0.0,Power,ssp585,Wind,Wind above 25 m/s % change,Waubra,0.0
2084-12-31,0.0,0.0,Power,ssp585,Wind,Wind above 25 m/s % change,Waubra,0.0
2085-12-31,0.0,0.0,Power,ssp585,Wind,Wind above 25 m/s % change,Waubra,0.0
2086-12-31,0.0,0.0,Power,ssp585,Wind,Wind above 25 m/s % change,Waubra,0.0
2087-12-31,0.0,0.0,Power,ssp585,Wind,Wind above 25 m/s % change,Waubra,0.0
2088-12-31,0.0,0.0,Power,ssp585,Wind,Wind above 25 m/s % change,Waubra,0.0
2089-12-31,0.0,0.0,Power,ssp585,Wind,Wind above 25 m/s % change,Waubra,0.0
2090-12-31,0.0,0.0,Power,ssp585,Wind,Wind above 25 m/s % change,Waubra,0.0
2091-12-31,0.0,0.0,Power,ssp585,Wind,Wind above 25 m/s % change,Waubra,0.0
2092-12-31,0.0,0.0,Power,ssp585,Wind,Wind above 25 m/s % change,Waubra,0.0
2093-12-31,0.0,0.0,Power,ssp585,Wind,Wind above 25 m/s % change,Waubra,0.0
2094-12-31,0.0,0.0,Power,ssp585,Wind,Wind above 25 m/s % change,Waubra,0.0
2095-12-31,0.0,0.0,Power,ssp585,Wind,Wind above 25 m/s % change,Waubra,0.0
2096-12-31,0.0,0.0,Power,ssp585,Wind,Wind above 25 m/s % change,Waubra,0.0
2097-12-31,0.0,0.0,Power,ssp585,Wind,Wind above 25 m/s % change,Waubra,0.0
2098-12-31,,,Power,ssp585,Wind,Wind above 25 m/s % change,Waubra,
2099-12-31,,,Power,ssp585,Wind,Wind above 25 m/s % change,Waubra,
2020-12-31,,,Power,ssp126,Wind,Days above 40ºC % change,Fuente_la_Arena,
2021-12-31,,,Power,ssp126,Wind,Days above 40ºC % change,Fuente_la_Arena,
2022-12-31,0.0,0.0,Power,ssp126,Wind,Days above 40ºC % change,Fuente_la_Arena,0.0
2023-12-31,0.0,0.0,Power,ssp126,Wind,Days above 40ºC % change,Fuente_la_Arena,0.0
2024-12-31,0.0,0.0,Power,ssp126,Wind,Days above 40ºC % change,Fuente_la_Arena,0.0
2025-12-31,0.0,0.0,Power,ssp126,Wind,Days above 40ºC % change,Fuente_la_Arena,0.0
2026-12-31,0.0,0.0,Power,ssp126,Wind,Days above 40ºC % change,Fuente_la_Arena,0.0
2027-12-31,0.0,0.0,Power,ssp126,Wind,Days above 40ºC % change,Fuente_la_Arena,0.0
2028-12-31,0.0,0.0,Power,ssp126,Wind,Days above 40ºC % change,Fuente_la_Arena,0.0
2029-12-31,0.0,0.0,Power,ssp126,Wind,Days above 40ºC % change,Fuente_la_Arena,0.0
2030-12-31,0.0,0.0,Power,ssp126,Wind,Days above 40ºC % change,Fuente_la_Arena,0.0
2031-12-31,0.0,0.0,Power,ssp126,Wind,Days above 40ºC % change,Fuente_la_Arena,0.0
2032-12-31,0.0,0.0,Power,ssp126,Wind,Days above 40ºC % change,Fuente_la_Arena,0.0
2033-12-31,0.0,0.0,Power,ssp126,Wind,Days above 40ºC % change,Fuente_la_Arena,0.0
2034-12-31,0.0,0.0,Power,ssp126,Wind,Days above 40ºC % change,Fuente_la_Arena,0.0
2035-12-31,0.0,0.0,Power,ssp126,Wind,Days above 40ºC % change,Fuente_la_Arena,0.0
2036-12-31,0.0,0.0,Power,ssp126,Wind,Days above 40ºC % change,Fuente_la_Arena,0.0
2037-12-31,0.0,0.0,Power,ssp126,Wind,Days above 40ºC % change,Fuente_la_Arena,0.0
2038-12-31,0.0,0.0,Power,ssp126,Wind,Days above 40ºC % change,Fuente_la_Arena,0.0
2039-12-31,0.0,0.0,Power,ssp126,Wind,Days above 40ºC % change,Fuente_la_Arena,0.0
2040-12-31,0.0,0.0,Power,ssp126,Wind,Days above 40ºC % change,Fuente_la_Arena,0.0
2041-12-31,0.0,0.0,Power,ssp126,Wind,Days above 40ºC % change,Fuente_la_Arena,0.0
2042-12-31,0.0,0.0,Power,ssp126,Wind,Days above 40ºC % change,Fuente_la_Arena,0.0
2043-12-31,0.0,0.0,Power,ssp126,Wind,Days above 40ºC % change,Fuente_la_Arena,0.0
2044-12-31,0.0,0.0,Power,ssp126,Wind,Days above 40ºC % change,Fuente_la_Arena,0.0
2045-12-31,0.0,0.0,Power,ssp126,Wind,Days above 40ºC % change,Fuente_la_Arena,0.0
2046-12-31,0.0,0.0,Power,ssp126,Wind,Days above 40ºC % change,Fuente_la_Arena,0.0
2047-12-31,0.0,0.0,Power,ssp126,Wind,Days above 40ºC % change,Fuente_la_Arena,0.0
2048-12-31,0.0,0.0,Power,ssp126,Wind,Days above 40ºC % change,Fuente_la_Arena,0.0
2049-12-31,0.0,0.0,Power,ssp126,Wind,Days above 40ºC % change,Fuente_la_Arena,0.0
2050-12-31,0.0,0.0,Power,ssp126,Wind,Days above 40ºC % change,Fuente_la_Arena,0.0
2051-12-31,0.0,0.0,Power,ssp126,Wind,Days above 40ºC % change,Fuente_la_Arena,0.0
2052-12-31,-0.00103500761035,-0.0038295281582952,Power,ssp126,Wind,Days above 40ºC % change,Fuente_la_Arena,-0.00103500761035
